#NSGA2
popsize 50
maxGen 100
numVar 2
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	0.0399441
firstFrontCount	20
frontCount	8
avgEvalTime	8.1488e-05
#end
Var1	Var2	Obj1	Obj2	
1.60617	2.31936	31.8369	18.7039	
1.26545	1.08299	11.0969	29.2899	
4.41362	4.85448	172.184	0.365016	
0.319918	0.420636	1.11713	42.8737	
3.78525	3.76029	113.872	3.01248	
0.336795	0.193171	0.602983	44.8511	
0.664936	0.93782	5.28658	35.2941	
2.5862	2.364	49.1075	12.775	
2.06173	2.17041	35.8456	16.64	



#Generation 13 / 100
currentGen	13
evaluateCount	650
totalTime	1.79206
firstFrontCount	50
frontCount	1
avgEvalTime	1.631e-05
#end
Var1	Var2	Obj1	Obj2	
5	4.84947	194.069	0.0226588	
0	0	0	50	
0	0	0	50	
4.3883	3.92204	138.558	1.53617	
2.9886	3.19761	76.626	7.2943	
2.32631	2.3362	43.4781	14.2445	
5	4.57	183.539	0.184902	
2.78942	3.10598	69.712	8.47397	
3.41761	3.17942	87.1552	5.81846	
0.62236	1.17824	7.10234	33.7696	
0.222517	0.125791	0.261349	46.5823	
2.22159	2.20299	39.1544	15.5429	
3.08166	3.30647	81.7175	6.54807	
3.86307	3.84275	118.76	2.63182	
0.6883	0.370657	2.44458	40.0216	
4.50637	4.12412	149.263	1.01084	
0.664936	0.93782	5.28658	35.2941	
1.39568	1.68569	19.158	23.9757	
0.692784	0.709753	3.9348	36.9583	
1.09439	0.946824	8.37666	31.682	
4.56177	4.39302	160.434	0.560468	
3.09329	3.7353	94.0835	5.23503	
0.000213336	0.00338793	4.60944e-05	49.964	
0.3011	0.924177	3.77906	38.692	
1.60617	2.31936	31.8369	18.7039	
3.8498	3.59535	110.99	3.29599	
3.70796	3.51053	104.291	3.88791	
3.95534	4.60566	147.427	1.24682	
2.53003	2.66713	54.0585	11.543	
0.420949	0.401673	1.35416	42.1123	
4.11538	3.94323	129.941	1.89932	
4.6949	4.59113	172.482	0.260262	
2.20394	1.95405	34.7026	17.0958	
1.0039	1.16878	9.49546	30.6471	
3.85074	4.09203	126.292	2.1452	
0.336795	0.193171	0.602983	44.8511	
3.47108	3.47332	96.4496	4.66832	
0.319918	0.420636	1.11713	42.8737	
2.37859	2.52063	48.0451	13.019	
1.09751	1.37957	12.4311	28.3369	
4.88418	4.85377	189.657	0.0347974	
1.14765	1.57694	15.2153	26.558	
4.34339	4.68795	163.368	0.528509	
3.65074	3.46765	101.41	4.16859	
1.71506	1.60444	22.0626	22.3207	
2.76208	2.98	66.038	9.08867	
2.06173	2.17041	35.8456	16.64	
3.78525	3.76029	113.872	3.01248	
4.41362	4.85448	172.184	0.365016	
1.53438	1.40005	17.2579	24.9701	



#Generation 14 / 100
currentGen	14
evaluateCount	700
totalTime	1.81952
firstFrontCount	50
frontCount	1
avgEvalTime	1.2402e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
0	0	0	50	
5	4.84947	194.069	0.0226588	
2.01722	1.9204	31.0285	18.3809	
1.71506	1.60444	22.0626	22.3207	
2.76208	2.98	66.038	9.08867	
3.015	2.26604	56.9007	11.4147	
0.6883	0.370657	2.44458	40.0216	
4.50637	4.12412	149.263	1.01084	
5	4.57	183.539	0.184902	
1.0039	1.16878	9.49546	30.6471	
3.08166	3.30647	81.7175	6.54807	
4.3883	3.92204	138.558	1.53617	
0.336795	0.193171	0.602983	44.8511	
1.14765	1.57694	15.2153	26.558	
4.11538	3.94323	129.941	1.89932	
2.32631	2.3362	43.4781	14.2445	
2.9886	3.19761	76.626	7.2943	
3.85074	4.09203	126.292	2.1452	
1.53438	1.40005	17.2579	24.9701	
3.86307	3.84275	118.76	2.63182	
2.37859	2.52063	48.0451	13.019	
0.219039	0	0.191912	47.8576	
0.629097	0.682035	3.44374	37.7496	
3.41761	3.17942	87.1552	5.81846	
0.664936	0.93782	5.28658	35.2941	
4.70574	4.22241	159.891	0.691232	
4.36783	4.09915	143.524	1.21116	
4.34339	4.68795	163.368	0.528509	
0.420949	0.401673	1.35416	42.1123	
0.222517	0.125791	0.261349	46.5823	
4.6949	4.59113	172.482	0.260262	
1.17772	1.28494	12.1524	28.4115	
2.22728	2.77768	50.7049	12.6267	
2.22159	2.20299	39.1544	15.5429	
2.20394	1.95405	34.7026	17.0958	
3.8498	3.59535	110.99	3.29599	
2.9647	3.06695	72.7825	7.87913	
2.78942	3.10598	69.712	8.47397	
0.319918	0.420636	1.11713	42.8737	
0.692784	0.709753	3.9348	36.9583	
4.88418	4.85377	189.657	0.0347974	
2.53003	2.66713	54.0585	11.543	
1.09439	0.946824	8.37666	31.682	
2.06173	2.17041	35.8456	16.64	
4.41362	4.85448	172.184	0.365016	
1.67634	0.881212	14.3466	28.0111	
0.775582	1.12204	7.44202	32.8843	
2.52699	2.00109	41.5601	15.1092	
3.51091	3.20807	90.4727	5.42841	



#Generation 15 / 100
currentGen	15
evaluateCount	750
totalTime	1.86524
firstFrontCount	50
frontCount	1
avgEvalTime	0.000135674
#end
Var1	Var2	Obj1	Obj2	
5	4.84947	194.069	0.0226588	
0	0	0	50	
0	0	0	50	
1.71506	1.60444	22.0626	22.3207	
2.01722	1.9204	31.0285	18.3809	
3.8498	3.59535	110.99	3.29599	
3.86307	3.84275	118.76	2.63182	
0.664936	0.93782	5.28658	35.2941	
3.46685	3.5476	98.418	4.46002	
0.6883	0.370657	2.44458	40.0216	
4.50637	4.12412	149.263	1.01084	
5	4.57	183.539	0.184902	
0.775582	1.12204	7.44202	32.8843	
3.53805	3.66479	103.794	3.92007	
2.67544	2.92974	62.9655	9.68954	
1.53438	1.40005	17.2579	24.9701	
3.51091	3.20807	90.4727	5.42841	
4.3883	3.92204	138.558	1.53617	
3.015	2.26604	56.9007	11.4147	
4.70574	4.22241	159.891	0.691232	
1.0039	1.16878	9.49546	30.6471	
0.336795	0.193171	0.602983	44.8511	
1.63886	1.5089	19.8506	23.485	
4.11538	3.94323	129.941	1.89932	
3.85074	4.09203	126.292	2.1452	
4.34339	4.68795	163.368	0.528509	
0.219039	0	0.191912	47.8576	
0.629097	0.682035	3.44374	37.7496	
3.41761	3.17942	87.1552	5.81846	
4.36783	4.09915	143.524	1.21116	
0.420949	0.401673	1.35416	42.1123	
2.37859	2.52063	48.0451	13.019	
0.222517	0.125791	0.261349	46.5823	
1.14765	1.57694	15.2153	26.558	
4.6949	4.59113	172.482	0.260262	
2.22159	2.20299	39.1544	15.5429	
0.319918	0.420636	1.11713	42.8737	
0.692784	0.709753	3.9348	36.9583	
1.04614	1.39204	12.1287	28.6504	
2.9886	3.19761	76.626	7.2943	
3.08166	3.30647	81.7175	6.54807	
4.88418	4.85377	189.657	0.0347974	
2.06173	2.17041	35.8456	16.64	
1.3471	1.2793	13.8051	27.1873	
4.41362	4.85448	172.184	0.365016	
2.78942	3.10598	69.712	8.47397	
2.12759	2.56702	44.465	14.1701	
1.85424	2.23606	33.7527	17.5352	
3.37898	2.93565	80.1424	6.88922	
2.9647	3.06695	72.7825	7.87913	



#Generation 16 / 100
currentGen	16
evaluateCount	800
totalTime	2.069
firstFrontCount	50
frontCount	1
avgEvalTime	1.1698e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
0	0	0	50	
2.3717	1.26929	28.9443	20.8261	
2.37859	2.52063	48.0451	13.019	
2.67544	2.92974	62.9655	9.68954	
1.71506	1.60444	22.0626	22.3207	
2.12759	2.56702	44.465	14.1701	
2.22159	2.20299	39.1544	15.5429	
3.015	2.26604	56.9007	11.4147	
3.53805	3.66479	103.794	3.92007	
1.53438	1.40005	17.2579	24.9701	
2.01722	1.9204	31.0285	18.3809	
1.0039	1.16878	9.49546	30.6471	
1.63886	1.5089	19.8506	23.485	
3.86307	3.84275	118.76	2.63182	
0.775582	1.12204	7.44202	32.8843	
3.8498	3.59535	110.99	3.29599	
1.04614	1.39204	12.1287	28.6504	
2.06173	2.17041	35.8456	16.64	
3.85074	4.09203	126.292	2.1452	
0.6883	0.370657	2.44458	40.0216	
5	4.57	183.539	0.184902	
2.74951	2.59253	57.1241	10.8606	
3.46685	3.5476	98.418	4.46002	
0.420949	0.401673	1.35416	42.1123	
0.222517	0.125791	0.261349	46.5823	
1.14765	1.57694	15.2153	26.558	
4.6949	4.59113	172.482	0.260262	
4.18708	4.55648	153.173	0.857544	
4.36783	4.09915	143.524	1.21116	
0.814871	0.992908	6.59952	33.5721	
3.05012	2.80311	68.6425	8.62838	
4.70574	4.22241	159.891	0.691232	
1.3471	1.2793	13.8051	27.1873	
0.664936	0.93782	5.28658	35.2941	
2.9886	3.19761	76.626	7.2943	
4.50637	4.12412	149.263	1.01084	
4.3883	3.92204	138.558	1.53617	
4.11538	3.94323	129.941	1.89932	
0.790758	1.49354	11.4238	30.013	
3.38115	4.17831	115.562	3.29586	
0.319918	0.420636	1.11713	42.8737	
0.798565	0.354813	3.0544	39.2298	
2.9647	3.06695	72.7825	7.87913	
4.47521	4.64896	166.561	0.398631	
4.88418	4.85377	189.657	0.0347974	
3.51091	3.20807	90.4727	5.42841	
0.336795	0.193171	0.602983	44.8511	
0.0546182	0.0767032	0.0354661	48.6957	



#Generation 17 / 100
currentGen	17
evaluateCount	850
totalTime	2.09408
firstFrontCount	50
frontCount	1
avgEvalTime	1.0352e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
5	5	200	0	
0	0	0	50	
3.51091	3.20807	90.4727	5.42841	
2.9886	3.19761	76.626	7.2943	
0.798565	0.354813	3.0544	39.2298	
0.664936	0.93782	5.28658	35.2941	
2.06173	2.17041	35.8456	16.64	
5	4.57	183.539	0.184902	
4.6949	4.59113	172.482	0.260262	
4.88418	4.85377	189.657	0.0347974	
4.3883	3.92204	138.558	1.53617	
0.222517	0.125791	0.261349	46.5823	
0.336795	0.193171	0.602983	44.8511	
1.98029	3.13039	54.8836	12.6141	
4.70574	4.22241	159.891	0.691232	
4.11538	3.94323	129.941	1.89932	
4.47521	4.64896	166.561	0.398631	
3.53805	3.66479	103.794	3.92007	
0.0546182	0.0767032	0.0354661	48.6957	
2.67544	2.92974	62.9655	9.68954	
1.04614	1.39204	12.1287	28.6504	
2.9647	3.06695	72.7825	7.87913	
0.6883	0.370657	2.44458	40.0216	
2.3717	1.26929	28.9443	20.8261	
4.36783	4.09915	143.524	1.21116	
0.420949	0.401673	1.35416	42.1123	
3.46685	3.5476	98.418	4.46002	
1.0039	1.16878	9.49546	30.6471	
1.14765	1.57694	15.2153	26.558	
2.37859	2.52063	48.0451	13.019	
4.18708	4.55648	153.173	0.857544	
1.8249	2.05938	30.2853	18.7285	
2.03157	1.91326	31.1512	18.3396	
2.44147	1.11758	28.8391	21.6192	
0.319918	0.420636	1.11713	42.8737	
2.22159	2.20299	39.1544	15.5429	
1.3471	1.2793	13.8051	27.1873	
4.50637	4.12412	149.263	1.01084	
1.07515	0.898433	7.85249	32.2273	
0.790758	1.49354	11.4238	30.013	
2.98027	2.48809	60.2904	10.389	
3.38115	4.17831	115.562	3.29586	
3.86307	3.84275	118.76	2.63182	
1.53438	1.40005	17.2579	24.9701	
3.13102	2.68175	67.9803	8.86736	
2.32294	2.20154	40.9714	14.998	
3.56415	3.82483	109.33	3.44269	
3.85074	4.09203	126.292	2.1452	



#Generation 18 / 100
currentGen	18
evaluateCount	900
totalTime	2.11886
firstFrontCount	50
frontCount	1
avgEvalTime	1.3546e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
0	0	0	50	
5	5	200	0	
3.51091	3.20807	90.4727	5.42841	
2.96432	3.34095	79.7965	6.89645	
0.798565	0.354813	3.0544	39.2298	
3.46685	3.5476	98.418	4.46002	
2.06173	2.17041	35.8456	16.64	
0.804867	0.741299	4.78934	35.7357	
4.6949	4.59113	172.482	0.260262	
1.53438	1.40005	17.2579	24.9701	
2.11476	1.17281	23.3908	22.972	
4.09383	4.21276	138.027	1.44089	
0.222517	0.125791	0.261349	46.5823	
0.336795	0.193171	0.602983	44.8511	
2.32294	2.20154	40.9714	14.998	
2.0969	2.71849	47.1487	13.6333	
2.98027	2.48809	60.2904	10.389	
4.11538	3.94323	129.941	1.89932	
4.47521	4.64896	166.561	0.398631	
2.86502	2.37617	55.4181	11.4426	
2.44147	1.11758	28.8391	21.6192	
1.18495	1.96129	21.0031	23.7883	
0.0546182	0.0767032	0.0354661	48.6957	
2.03157	1.91326	31.1512	18.3396	
1.04614	1.39204	12.1287	28.6504	
0.6883	0.370657	2.44458	40.0216	
3.53805	3.66479	103.794	3.92007	
5	4.57	183.539	0.184902	
4.36783	4.09915	143.524	1.21116	
0.420949	0.401673	1.35416	42.1123	
3.38115	4.17831	115.562	3.29586	
1.14765	1.57694	15.2153	26.558	
2.3717	1.26929	28.9443	20.8261	
0.319918	0.420636	1.11713	42.8737	
2.22159	2.20299	39.1544	15.5429	
2.9647	3.06695	72.7825	7.87913	
1.3471	1.2793	13.8051	27.1873	
4.18708	4.55648	153.173	0.857544	
0.967367	0.834345	6.52772	33.6148	
4.50637	4.12412	149.263	1.01084	
2.9886	3.19761	76.626	7.2943	
3.86307	3.84275	118.76	2.63182	
5	4.91906	196.788	0.00655182	
4.88418	4.85377	189.657	0.0347974	
0.664936	0.93782	5.28658	35.2941	
1.81596	2.03599	29.7719	18.9235	
2.37859	2.52063	48.0451	13.019	
2.67544	2.92974	62.9655	9.68954	



#Generation 19 / 100
currentGen	19
evaluateCount	950
totalTime	2.14269
firstFrontCount	50
frontCount	1
avgEvalTime	1.094e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
5	5	200	0	
0	0	0	50	
0.967367	0.834345	6.52772	33.6148	
1.26125	1.10157	11.2169	29.176	
4.11538	3.94323	129.941	1.89932	
4.47521	4.64896	166.561	0.398631	
3.86307	3.84275	118.76	2.63182	
4.18708	4.55648	153.173	0.857544	
2.67544	2.92974	62.9655	9.68954	
2.06173	2.17041	35.8456	16.64	
5	4.57	183.539	0.184902	
0.798565	0.354813	3.0544	39.2298	
0.804867	0.741299	4.78934	35.7357	
4.01926	3.53936	114.726	3.09531	
4.6949	4.59113	172.482	0.260262	
2.73384	3.22268	71.4382	8.29434	
4.09383	4.21276	138.027	1.44089	
0.222517	0.125791	0.261349	46.5823	
0.336795	0.193171	0.602983	44.8511	
2.03157	1.91326	31.1512	18.3396	
2.32294	2.20154	40.9714	14.998	
2.22204	2.57883	46.3513	13.5791	
2.98027	2.48809	60.2904	10.389	
2.3717	1.26929	28.9443	20.8261	
3.40608	3.85163	105.746	3.85933	
1.61957	1.87499	24.5544	21.193	
4.88418	4.85377	189.657	0.0347974	
0.0546182	0.0767032	0.0354661	48.6957	
2.76835	3.8011	88.4484	6.41763	
4.36783	4.09915	143.524	1.21116	
0.420949	0.401673	1.35416	42.1123	
1.18495	1.96129	21.0031	23.7883	
1.81596	2.03599	29.7719	18.9235	
1.53438	1.40005	17.2579	24.9701	
3.3135	3.51947	93.4638	5.03625	
0.319918	0.420636	1.11713	42.8737	
2.22159	2.20299	39.1544	15.5429	
4.50637	4.12412	149.263	1.01084	
2.9886	3.19761	76.626	7.2943	
0.6883	0.370657	2.44458	40.0216	
2.99359	3.39207	81.871	6.61111	
3.51091	3.20807	90.4727	5.42841	
5	4.91906	196.788	0.00655182	
2.11476	1.17281	23.3908	22.972	
2.86502	2.37617	55.4181	11.4426	
2.37859	2.52063	48.0451	13.019	
2.9647	3.06695	72.7825	7.87913	
1.14765	1.57694	15.2153	26.558	



#Generation 20 / 100
currentGen	20
evaluateCount	1000
totalTime	2.17299
firstFrontCount	50
frontCount	1
avgEvalTime	1.7836e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
0	0	0	50	
5	5	200	0	
1.26125	1.10157	11.2169	29.176	
0.909253	0.96397	7.02392	33.0237	
4.47521	4.64896	166.561	0.398631	
4.18708	4.55648	153.173	0.857544	
0.798565	0.354813	3.0544	39.2298	
0.804867	0.741299	4.78934	35.7357	
5	4.57	183.539	0.184902	
4.6949	4.59113	172.482	0.260262	
2.06173	2.17041	35.8456	16.64	
3.40608	3.85163	105.746	3.85933	
3.03185	4.09099	103.713	4.69992	
3.3135	3.51947	93.4638	5.03625	
0.222517	0.125791	0.261349	46.5823	
1.14765	1.57694	15.2153	26.558	
0.336795	0.193171	0.602983	44.8511	
1.53438	1.40005	17.2579	24.9701	
2.03157	1.91326	31.1512	18.3396	
4.01926	3.53936	114.726	3.09531	
2.32294	2.20154	40.9714	14.998	
2.22204	2.57883	46.3513	13.5791	
2.3717	1.26929	28.9443	20.8261	
3.86307	3.84275	118.76	2.63182	
1.61957	1.87499	24.5544	21.193	
1.18495	1.96129	21.0031	23.7883	
3.91135	4.08101	127.813	2.02971	
4.09383	4.21276	138.027	1.44089	
2.11476	1.17281	23.3908	22.972	
0.0546182	0.0767032	0.0354661	48.6957	
3.31405	3.32102	88.0484	5.6614	
3.33024	2.45347	68.4402	9.2729	
0.6883	0.370657	2.44458	40.0216	
2.99359	3.39207	81.871	6.61111	
0.420949	0.401673	1.35416	42.1123	
4.11538	3.94323	129.941	1.89932	
1.81596	2.03599	29.7719	18.9235	
0.319918	0.420636	1.11713	42.8737	
2.9886	3.19761	76.626	7.2943	
4.50637	4.12412	149.263	1.01084	
0.967367	0.834345	6.52772	33.6148	
1.04738	0.561089	5.64731	35.3271	
2.73384	3.22268	71.4382	8.29434	
4.88418	4.85377	189.657	0.0347974	
2.9647	3.06695	72.7825	7.87913	
1.42262	1.33549	15.2296	26.2263	
4.36783	4.09915	143.524	1.21116	
5	4.91906	196.788	0.00655182	



#Generation 21 / 100
currentGen	21
evaluateCount	1050
totalTime	2.38779
firstFrontCount	50
frontCount	1
avgEvalTime	4.3008e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
5	5	200	0	
0	0	0	50	
2.10764	3.09664	56.1252	11.9885	
3.33024	2.45347	68.4402	9.2729	
2.22204	2.57883	46.3513	13.5791	
4.66233	4.85362	181.18	0.135448	
2.99359	3.39207	81.871	6.61111	
3.03185	4.09099	103.713	4.69992	
0.968514	1.26074	10.1099	30.235	
4.88418	4.85377	189.657	0.0347974	
3.3135	3.51947	93.4638	5.03625	
0.222517	0.125791	0.261349	46.5823	
0.393614	0.862612	3.59613	38.3368	
4.6949	4.59113	172.482	0.260262	
1.53438	1.40005	17.2579	24.9701	
4.36481	4.57054	159.765	0.587908	
1.26125	1.10157	11.2169	29.176	
3.40608	3.85163	105.746	3.85933	
2.3717	1.26929	28.9443	20.8261	
1.04237	0.902948	7.60739	32.4487	
2.9886	3.19761	76.626	7.2943	
1.61957	1.87499	24.5544	21.193	
0.804867	0.741299	4.78934	35.7357	
4.47521	4.64896	166.561	0.398631	
2.11476	1.17281	23.3908	22.972	
0.0546182	0.0767032	0.0354661	48.6957	
3.31405	3.32102	88.0484	5.6614	
4.09383	4.21276	138.027	1.44089	
4.36783	4.09915	143.524	1.21116	
2.06173	2.17041	35.8456	16.64	
4.18708	4.55648	153.173	0.857544	
1.81596	2.03599	29.7719	18.9235	
3.96023	3.52034	112.305	3.27051	
2.06971	2.34989	39.2227	15.6097	
1.75861	2.33925	34.2592	17.5862	
1.48543	1.12078	13.8507	27.4005	
4.13423	3.63849	121.322	2.60328	
3.91135	4.08101	127.813	2.02971	
4.50637	4.12412	149.263	1.01084	
2.25154	2.3485	42.3396	14.5845	
5	4.91906	196.788	0.00655182	
4.31408	3.82102	132.846	1.86048	
2.73384	3.22268	71.4382	8.29434	
2.03157	1.91326	31.1512	18.3396	
0.336795	0.193171	0.602983	44.8511	
0.319918	0.420636	1.11713	42.8737	
2.9647	3.06695	72.7825	7.87913	
4.01926	3.53936	114.726	3.09531	



#Generation 22 / 100
currentGen	22
evaluateCount	1100
totalTime	2.4188
firstFrontCount	50
frontCount	1
avgEvalTime	1.711e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
0	0	0	50	
5	5	200	0	
0.319918	0.420636	1.11713	42.8737	
0.451082	0.798438	3.36392	38.3458	
3.3135	3.51947	93.4638	5.03625	
2.11476	1.17281	23.3908	22.972	
3.33024	2.45347	68.4402	9.2729	
4.66233	4.85362	181.18	0.135448	
3.31405	3.32102	88.0484	5.6614	
3.03185	4.09099	103.713	4.69992	
2.91473	2.5757	60.5196	10.2256	
2.22204	2.57883	46.3513	13.5791	
4.88418	4.85377	189.657	0.0347974	
0.222517	0.125791	0.261349	46.5823	
4.6949	4.59113	172.482	0.260262	
2.25154	2.3485	42.3396	14.5845	
4.36481	4.57054	159.765	0.587908	
0.866071	0.927467	6.44109	33.6749	
2.06971	2.34989	39.2227	15.6097	
3.40608	3.85163	105.746	3.85933	
2.3717	1.26929	28.9443	20.8261	
1.61957	1.87499	24.5544	21.193	
1.78942	1.22849	18.8448	24.5321	
4.47521	4.64896	166.561	0.398631	
0.0546182	0.0767032	0.0354661	48.6957	
2.65012	2.36095	50.3888	12.4865	
0.968514	1.26074	10.1099	30.235	
0.336795	0.193171	0.602983	44.8511	
1.4423	1.26552	14.7271	26.6035	
0.804867	0.741299	4.78934	35.7357	
2.99359	3.39207	81.871	6.61111	
1.53438	1.40005	17.2579	24.9701	
4.03429	3.73273	120.835	2.53855	
4.18708	4.55648	153.173	0.857544	
1.81596	2.03599	29.7719	18.9235	
3.96023	3.52034	112.305	3.27051	
0.393614	0.862612	3.59613	38.3368	
1.48543	1.12078	13.8507	27.4005	
4.31408	3.82102	132.846	1.86048	
4.50637	4.12412	149.263	1.01084	
0.980931	1.04943	8.25412	31.7599	
2.35865	3.01102	58.5178	10.9328	
3.91135	4.08101	127.813	2.02971	
4.36783	4.09915	143.524	1.21116	
2.06173	2.17041	35.8456	16.64	
2.73384	3.22268	71.4382	8.29434	
0.696946	0.877301	5.02157	35.5129	
2.03157	1.91326	31.1512	18.3396	



#Generation 23 / 100
currentGen	23
evaluateCount	1150
totalTime	2.44984
firstFrontCount	50
frontCount	1
avgEvalTime	1.2784e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
5	5	200	0	
0	0	0	50	
0.968514	1.26074	10.1099	30.235	
3.3135	3.51947	93.4638	5.03625	
1.48543	1.12078	13.8507	27.4005	
2.11476	1.17281	23.3908	22.972	
4.31408	3.82102	132.846	1.86048	
0.319918	0.420636	1.11713	42.8737	
3.96023	3.52034	112.305	3.27051	
3.31405	3.32102	88.0484	5.6614	
0.980931	1.04943	8.25412	31.7599	
3.03185	4.09099	103.713	4.69992	
2.22204	2.57883	46.3513	13.5791	
2.62288	2.38918	50.3507	12.4671	
4.6949	4.59113	172.482	0.260262	
4.88418	4.85377	189.657	0.0347974	
2.25154	2.3485	42.3396	14.5845	
0.866071	0.927467	6.44109	33.6749	
0.336795	0.193171	0.602983	44.8511	
4.36783	4.09915	143.524	1.21116	
3.46579	3.78797	105.442	3.82282	
2.87032	2.32581	54.5926	11.6868	
2.99359	3.39207	81.871	6.61111	
1.78942	1.22849	18.8448	24.5321	
4.47521	4.64896	166.561	0.398631	
4.66233	4.85362	181.18	0.135448	
0.804867	0.741299	4.78934	35.7357	
0.422764	0.573148	2.02891	40.5481	
3.33024	2.45347	68.4402	9.2729	
0.393614	0.862612	3.59613	38.3368	
2.35865	3.01102	58.5178	10.9328	
3.04969	2.4764	61.7326	10.1723	
2.06971	2.34989	39.2227	15.6097	
3.26966	2.888	76.1251	7.45459	
1.61957	1.87499	24.5544	21.193	
1.82804	2.28074	34.1741	17.4557	
3.48565	4.21734	119.743	2.90582	
1.80751	1.92607	27.9072	19.6411	
2.03157	1.91326	31.1512	18.3396	
0.881271	0.169762	3.22183	40.2951	
4.36481	4.57054	159.765	0.587908	
4.50637	4.12412	149.263	1.01084	
2.26699	1.30808	27.4013	21.0996	
3.91135	4.08101	127.813	2.02971	
3.02199	3.25735	78.9709	6.94937	
3.61211	4.28461	125.621	2.43803	
1.53438	1.40005	17.2579	24.9701	
4.89321	4.71595	184.735	0.0920904	



#Generation 24 / 100
currentGen	24
evaluateCount	1200
totalTime	2.48021
firstFrontCount	50
frontCount	1
avgEvalTime	1.6688e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
0	0	0	50	
5	5	200	0	
3.33024	2.45347	68.4402	9.2729	
0.336795	0.193171	0.602983	44.8511	
3.26966	2.888	76.1251	7.45459	
3.3135	3.51947	93.4638	5.03625	
2.06971	2.34989	39.2227	15.6097	
1.82804	2.28074	34.1741	17.4557	
0.393614	0.862612	3.59613	38.3368	
0.319918	0.420636	1.11713	42.8737	
1.48543	1.12078	13.8507	27.4005	
4.31408	3.82102	132.846	1.86048	
4.01564	3.64344	117.6	2.80922	
3.04969	2.4764	61.7326	10.1723	
3.96023	3.52034	112.305	3.27051	
4.36481	4.57054	159.765	0.587908	
4.6949	4.59113	172.482	0.260262	
4.88418	4.85377	189.657	0.0347974	
0.804867	0.741299	4.78934	35.7357	
1.29056	1.06779	11.2229	29.2222	
3.4925	3.63807	101.732	4.12742	
4.47521	4.64896	166.561	0.398631	
2.03157	1.91326	31.1512	18.3396	
3.61211	4.28461	125.621	2.43803	
4.32071	4.08961	141.573	1.29026	
2.35865	3.01102	58.5178	10.9328	
1.7215	1.07925	16.5134	26.1208	
0.968514	1.26074	10.1099	30.235	
4.66233	4.85362	181.18	0.135448	
1.61957	1.87499	24.5544	21.193	
2.87032	2.32581	54.5926	11.6868	
2.25154	2.3485	42.3396	14.5845	
4.28589	4.44244	152.416	0.82083	
0.422764	0.573148	2.02891	40.5481	
1.6456	1.40821	18.7642	24.153	
3.46579	3.78797	105.442	3.82282	
2.22204	2.57883	46.3513	13.5791	
0.980931	1.04943	8.25412	31.7599	
1.45983	1.79635	21.4319	22.7962	
4.50637	4.12412	149.263	1.01084	
2.62288	2.38918	50.3507	12.4671	
1.53438	1.40005	17.2579	24.9701	
0.866071	0.927467	6.44109	33.6749	
0.685928	0.958717	5.55854	34.9432	
2.26699	1.30808	27.4013	21.0996	
3.91135	4.08101	127.813	2.02971	
3.31405	3.32102	88.0484	5.6614	
3.02199	3.25735	78.9709	6.94937	



#Generation 25 / 100
currentGen	25
evaluateCount	1250
totalTime	2.51293
firstFrontCount	50
frontCount	1
avgEvalTime	1.449e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
0	0	0	50	
5	5	200	0	
3.31405	3.32102	88.0484	5.6614	
3.33024	2.45347	68.4402	9.2729	
0.336795	0.193171	0.602983	44.8511	
0.222753	0	0.198476	47.8221	
3.26966	2.888	76.1251	7.45459	
3.3135	3.51947	93.4638	5.03625	
4.88418	4.85377	189.657	0.0347974	
2.03157	1.91326	31.1512	18.3396	
1.82804	2.28074	34.1741	17.4557	
3.02199	3.25735	78.9709	6.94937	
0.319918	0.420636	1.11713	42.8737	
4.66233	4.85362	181.18	0.135448	
4.01564	3.64344	117.6	2.80922	
0.980931	1.04943	8.25412	31.7599	
4.32071	4.08961	141.573	1.29026	
3.4925	3.63807	101.732	4.12742	
4.31408	3.82102	132.846	1.86048	
3.67127	3.78434	111.198	3.24335	
2.62288	2.38918	50.3507	12.4671	
4.36481	4.57054	159.765	0.587908	
2.31105	2.11201	39.2063	15.5709	
4.6949	4.59113	172.482	0.260262	
0.866071	0.927467	6.44109	33.6749	
1.45983	1.79635	21.4319	22.7962	
1.29056	1.06779	11.2229	29.2222	
2.37641	1.25311	28.8704	20.9224	
